Wall time,Step,Value
1676892599.1690202,147,0.969319224357605
1676892853.8497872,148,0.9692793488502502
1676893109.099351,149,0.969348132610321
1676893366.1158452,150,0.9693438410758972
1676893622.2155073,151,0.9697325229644775
1676893877.430455,152,0.9698076248168945
1676894133.9082305,153,0.9698548316955566
1676894397.0289845,154,0.9698985815048218
1676894663.53212,155,0.9699323177337646
1676894918.826018,156,0.9701859951019287
1676895174.7130537,157,0.9703870415687561
1676895429.8924923,158,0.9707383513450623
1676895685.2840364,159,0.971034586429596
1676895942.042009,160,0.9711142778396606
1676896197.3078103,161,0.971186637878418
1676896452.197783,162,0.9711537957191467
1676896707.7258456,163,0.9707641005516052
1676896963.7935858,164,0.9707756042480469
1676897219.0004916,165,0.9707767367362976
1676897470.775538,166,0.9712109565734863
1676897710.6266394,167,0.9712968468666077
1676897953.5756023,168,0.9710716009140015
1676898208.1185758,169,0.97158282995224
1676898448.5454698,170,0.9717056155204773
1676898689.0310042,171,0.9718124270439148
1676898930.3322988,172,0.9719176292419434
1676899169.932846,173,0.9719342589378357
1676899410.5237648,174,0.9721293449401855
1676899650.4968858,175,0.9722474217414856
1676899890.6474364,176,0.972358763217926
1676900130.2573981,177,0.9724230766296387
1676900370.439453,178,0.9727481603622437
1676900611.0682318,179,0.9728334546089172
1676900851.1625144,180,0.9729106426239014
1676901091.8781214,181,0.9730747938156128
1676901332.708594,182,0.9733478426933289
1676901577.7719538,183,0.9733554720878601
1676901830.2727761,184,0.973458468914032
1676902070.3756492,185,0.9735403060913086
1676902311.2737095,186,0.9737011790275574
1676902551.543087,187,0.9737609624862671
1676902791.3488264,188,0.9738988280296326
1676903031.8744824,189,0.9740020036697388
1676903272.0662382,190,0.9741150140762329
1676903512.2020674,191,0.9742143750190735
1676903752.5072663,192,0.9746926426887512
1676903992.3281536,193,0.9747906923294067
1676904231.4551356,194,0.9751861691474915
1676904471.427469,195,0.9750965237617493
1676904711.158046,196,0.9751722812652588
1676904951.7348316,197,0.9752225875854492
1676905197.6332173,198,0.9752745628356934
1676905452.0831282,199,0.9752252101898193
