Wall time,Step,Value
1682607968.7115383,157,0.994683563709259
1682608466.250924,158,0.994707465171814
1682608961.1676633,159,0.9947212338447571
1682609459.2005355,160,0.99473637342453
1682609954.4413831,161,0.9947521090507507
1682610450.4254704,162,0.9947834610939026
1682610948.9178073,163,0.9948335886001587
1682611443.6112177,164,0.9948453903198242
1682611939.0594065,165,0.9948643445968628
1682612436.3757558,166,0.9948686957359314
1682612933.14649,167,0.9948891401290894
1682613427.7572627,168,0.9948717951774597
1682613923.5373597,169,0.9948890805244446
1682614418.1311529,170,0.9948872923851013
1682614912.2599058,171,0.9949084520339966
1682615408.43107,172,0.994918942451477
1682615904.379591,173,0.9949150085449219
1682616401.2615752,174,0.9949177503585815
1682616897.8199828,175,0.9949102401733398
1682617394.3024495,176,0.9949364066123962
1682617892.7887402,177,0.9949488043785095
1682618387.7705953,178,0.9949651956558228
1682618884.7004385,179,0.9949595928192139
1682619381.4394417,180,0.9949763417243958
1682619877.6857023,181,0.9949837327003479
1682620372.9911704,182,0.9950040578842163
1682620869.387167,183,0.9950007200241089
1682621365.0361965,184,0.995002031326294
1682621861.727087,185,0.9950597882270813
1682622358.9259434,186,0.9950626492500305
1682622856.0499654,187,0.9951003193855286
1682623352.8654456,188,0.9950937032699585
1682623850.1625543,189,0.9951041340827942
1682624348.4379084,190,0.9951236844062805
1682624845.945865,191,0.9951184391975403
1682625344.4855874,192,0.9951374530792236
1682625839.9588733,193,0.9951359629631042
1682626336.3661454,194,0.995145320892334
1682626833.1330473,195,0.9951625466346741
1682627330.1356142,196,0.9951704144477844
1682627826.0507097,197,0.995173990726471
1682628323.6983962,198,0.995188295841217
1682628822.508196,199,0.9951882362365723
