Wall time,Step,Value
1676748279.3452685,107,0.9745383858680725
1676748526.479611,108,0.9746991395950317
1676748774.6883838,109,0.9744971990585327
1676749020.9003918,110,0.9749187231063843
1676749269.2768805,111,0.9746900796890259
1676749517.831111,112,0.9746933579444885
1676749765.2192843,113,0.9747945070266724
1676750012.3671575,114,0.9748708009719849
1676750259.4932826,115,0.9748688340187073
1676750519.6886008,116,0.9744076728820801
1676750767.9208074,117,0.9751802086830139
1676751015.344806,118,0.9754874110221863
1676751263.114336,119,0.9756002426147461
1676751509.737015,120,0.975597620010376
1676751757.039652,121,0.9756465554237366
1676752005.6312025,122,0.9755938053131104
1676752252.9736094,123,0.9757406711578369
1676752499.1185114,124,0.9780404567718506
1676752747.5722404,125,0.9783313274383545
1676752995.5163443,126,0.9783059358596802
1676753242.6951659,127,0.9782130718231201
1676753489.4351072,128,0.9782956838607788
1676753737.501047,129,0.9784349203109741
1676753990.9172232,130,0.9788084626197815
1676754248.196501,131,0.9788289666175842
1676754495.3368535,132,0.9791409969329834
1676754743.260029,133,0.9792522192001343
1676754990.8877537,134,0.9791873097419739
1676755238.703282,135,0.9793444871902466
1676755487.0827668,136,0.9790292382240295
1676755734.5511215,137,0.9791297912597656
1676755981.3499386,138,0.9801285266876221
1676756229.036505,139,0.9801108241081238
1676756477.0745943,140,0.9802087545394897
1676756725.2600634,141,0.9802973866462708
1676756972.8018394,142,0.9804728031158447
1676757220.0440962,143,0.9805883169174194
1676757468.0798228,144,0.9807162880897522
1676757729.0798867,145,0.9807726144790649
1676757977.8757684,146,0.9809026122093201
1676758225.3084302,147,0.9809368848800659
1676758472.7470775,148,0.9810028076171875
1676758720.6875823,149,0.9803372025489807
1676758968.3120944,150,0.9803717732429504
1676759217.0129178,151,0.9804334044456482
1676759463.8661802,152,0.9803816676139832
1676759711.3417141,153,0.9804080724716187
1676759958.4905431,154,0.9803920388221741
1676760205.3971825,155,0.980616569519043
1676760452.918579,156,0.9806509613990784
1676760699.9523766,157,0.980728030204773
1676760948.2701285,158,0.9808077812194824
1676761202.9559672,159,0.9809226989746094
1676761459.4161627,160,0.9808676838874817
1676761706.6709518,161,0.9809134602546692
1676761954.9273632,162,0.9810002446174622
1676762203.1027224,163,0.9810219407081604
1676762450.663776,164,0.9810683131217957
1676762698.171904,165,0.9810741543769836
1676762946.7684298,166,0.9816150069236755
1676763193.7038097,167,0.9813068509101868
1676763440.4596224,168,0.9815871119499207
1676763687.7756567,169,0.9816187620162964
1676763936.1751328,170,0.9815932512283325
1676764183.9366596,171,0.9816979169845581
1676764431.4429162,172,0.9816451668739319
1676764679.6831417,173,0.9817655682563782
1676764941.128313,174,0.9817743897438049
1676765189.8762734,175,0.9817978739738464
1676765438.1803322,176,0.9819338917732239
1676765686.9723244,177,0.9819950461387634
1676765935.1185384,178,0.9820531010627747
1676766183.1610944,179,0.9821505546569824
1676766432.2686558,180,0.9821797609329224
1676766679.8106077,181,0.9821847081184387
1676766926.7557688,182,0.9822277426719666
1676767173.4769866,183,0.9823082089424133
1676767421.7626843,184,0.9822767376899719
1676767668.927899,185,0.9823640584945679
1676767917.741602,186,0.9824168682098389
1676768166.7055728,187,0.9824449419975281
1676768421.487663,188,0.9824574589729309
1676768677.2130454,189,0.9825363159179688
1676768924.8293166,190,0.9825287461280823
1676769172.8140476,191,0.9826256036758423
1676769420.592043,192,0.9829643368721008
1676769668.2096188,193,0.9829753041267395
1676769916.5102031,194,0.9829731583595276
1676770164.7721856,195,0.9830055832862854
1676770412.2485967,196,0.9830983281135559
1676770659.5168757,197,0.9830425977706909
1676770909.2694108,198,0.9831288456916809
1676771160.0204086,199,0.9832233190536499
