Wall time,Step,Value
1682238557.756393,106,0.9908652305603027
1682239057.655345,107,0.990837037563324
1682239556.5009177,108,0.9907553195953369
1682240057.4068325,109,0.9908896088600159
1682240558.9361887,110,0.9910656213760376
1682241059.990596,111,0.9913527369499207
1682241557.8957453,112,0.9914593696594238
1682242058.418538,113,0.9911536574363708
1682242559.402965,114,0.9911441206932068
1682243058.5913599,115,0.991213858127594
1682243558.6612158,116,0.9917736649513245
1682244058.6816225,117,0.991797685623169
1682244557.6392055,118,0.9917628169059753
1682245057.6061306,119,0.9917907118797302
1682245557.2974534,120,0.9913169145584106
1682246056.8980145,121,0.9912108778953552
1682246555.380832,122,0.9913391470909119
1682247054.661655,123,0.9914112091064453
1682247554.3287883,124,0.9914766550064087
1682248054.975248,125,0.991510272026062
1682248554.3636937,126,0.9913787841796875
1682249054.344198,127,0.9914206862449646
1682249554.297034,128,0.9914340376853943
1682250054.8115542,129,0.9914513826370239
1682250554.3263042,130,0.991456925868988
1682251053.778816,131,0.9914765954017639
1682251550.8607523,132,0.9914942979812622
1682252051.105313,133,0.9915356636047363
1682252552.140185,134,0.9915780425071716
1682253053.039985,135,0.9916074872016907
1682253553.9430013,136,0.9916326403617859
1682254051.7826657,137,0.9916611909866333
1682254550.7449846,138,0.9916849136352539
1682255049.8804991,139,0.9916949272155762
1682255549.5375311,140,0.99172443151474
1682256046.5983992,141,0.9917407631874084
1682256546.6094663,142,0.9917358160018921
1682257047.198392,143,0.991750180721283
1682257546.8137984,144,0.991775393486023
1682258046.4526129,145,0.9917840361595154
1682258547.0465248,146,0.9918081164360046
1682259047.1196728,147,0.9918458461761475
1682259548.3308709,148,0.9918496012687683
1682260048.9428396,149,0.9918584227561951
1682260548.1517992,150,0.9918551445007324
1682261048.1420214,151,0.9918644428253174
1682261547.8156207,152,0.991874098777771
1682262049.6894362,153,0.9918713569641113
1682262547.1731653,154,0.9918900728225708
1682263044.4178667,155,0.9919389486312866
1682263542.614262,156,0.991959273815155
1682264043.6838884,157,0.9919559955596924
1682264546.0505426,158,0.9919857382774353
1682265043.578359,159,0.9920024871826172
1682265545.5202503,160,0.9921152591705322
1682266046.4174488,161,0.9921340942382812
1682266547.3816082,162,0.9921339154243469
1682267049.2272763,163,0.9921484589576721
1682267551.1687841,164,0.9921303987503052
1682268052.7054071,165,0.9921658039093018
1682268554.2972033,166,0.9921900033950806
1682269054.5306737,167,0.9922029972076416
1682269556.8754714,168,0.9919940829277039
1682270056.9589906,169,0.9920176267623901
1682270555.2191842,170,0.9920316338539124
1682271054.718412,171,0.9922496676445007
1682271553.214506,172,0.992274284362793
1682272054.1060503,173,0.9922915101051331
1682272553.916965,174,0.992295503616333
1682273055.7664423,175,0.9923050999641418
1682273554.6938496,176,0.9923116564750671
1682274055.376714,177,0.9923136830329895
1682274555.6057746,178,0.9923059344291687
1682275057.052046,179,0.9923090934753418
1682275555.0027263,180,0.992302417755127
1682276055.094476,181,0.9923047423362732
1682276554.4938977,182,0.9923170804977417
1682277054.4819221,183,0.992337703704834
1682277551.5396254,184,0.9923462271690369
1682278049.8485277,185,0.9923534989356995
1682278548.3689454,186,0.9923620820045471
1682279046.29233,187,0.9923651814460754
1682279543.6842165,188,0.9923768639564514
1682280040.2575655,189,0.9923965334892273
1682280537.3762157,190,0.9923949241638184
1682281037.7479997,191,0.9924007654190063
1682281536.8870358,192,0.9924089312553406
1682282037.314138,193,0.9924127459526062
1682282537.3871605,194,0.9924365878105164
1682283036.026003,195,0.9924496412277222
1682283535.0373507,196,0.992455244064331
1682284032.734212,197,0.9924708604812622
1682284533.702661,198,0.9924948215484619
1682285037.9504273,199,0.9924996495246887
